game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749362052-4806,;1. e4 d5 2. exd5 e6 3. dxe6 f5 4. Nf3 a6 5. Bc4 b5 6. Bb3 Be7 7. O-O Nf6 8. d4 Bb7 9. Bg5 Nc6 10. Bxf6 gxf6 11. d5 Qd6 12. dxc6 Qxd1 13. Rxd1 Ra7 14. cxb7 Rxb7 15. Nc3 Bd6 16. Nd5 Kd8 17. Nxf6 a5 18. Nd5 Rg8 19. Nf6 Rg4 20. Nxg4 fxg4 21. Ne5 h5 22. Nxg4 a4 23. Bd5 Rb6 24. Nf6 Be5 25. Nxh5 a3 26. bxa3 b4 27. axb4 Ke7 28. Rab1 c5 29. bxc5 Rb8 30. Rxb8 Bxh2+ 31. Kxh2,1/2-1/2,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,1/2,1/2,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,31,13.345283508300781,31,0,[],[]
1749362091-8234,;1. e4 e6 2. d4 c5 3. d5 Qa5+ 4. Bd2 Qb6 5. b3 Nf6 6. Nc3 d6 7. Nf3 Be7 8. Be2 O-O 9. O-O Qd8 10. Bg5 h6 11. Bxf6 Bxf6 12. Qd2 Qe7 13. Rad1 e5 14. Nb5 a6 15. Nc3 Bg4 16. h3 Bxf3 17. Bxf3 Bg5 18. Qe2 Nd7 19. Bg4 Nf6 20. Bf5 b5 21. a4 g6 22. Bg4 b4 23. Na2 Nh7 24. c3 h5 25. Bf3 Rfb8 26. cxb4 cxb4 27. Rc1 Kg7 28. Rc6 Qd8 29. Rfc1 Bxc1 30. Rxc1 a5 31. Qc4 Nf8 32. Qc7 h4 33. Qxd8 Rxd8 34. Rc7 Rdc8 35. Rxc8 Rxc8 36. Bg4 Rc7 37. Be2 Nh7 38. Bb5 f5 39. exf5 gxf5 40. Bc4 Nf8 41. Nc1 Rc8 42. Nd3 Kf6 43. f3 Nd7 44. Kf2 Kf7 45. Ke3 Kf6 46. Kf2 Nf8 47. Ke3 Ke7 48. Kf2 Kf6 49. Ke3 Rc7 50. Kf2 Ng6 51. Ke3 Re7 52. Kf2 e4 53. fxe4 fxe4 54. Ne1 Nf4 55. Ke3 Kf5 56. Kf2 e3+ 57. Kf3 Re8 58. g3 hxg3 59. Kxg3 e2 60. Kf3 Re5 61. Kf2 Nxh3+ 62. Kf3 Re8 63. Bxe2 Ng1+ 64. Kf2 Rxe2+ 65. Kxg1 Rxe1+ 66. Kf2 Rb1 67. Ke3 Kg4 68. Kd4 Rd1+ 69. Kc4 Rd2 70. Kb5 Rxd5+ 71. Kc6 Rc5+ 72. Kxd6 Rc3 73. Kd5 Rxb3 74. Kc4 Rc3+ 75. Kb5 b3 76. Kxa5 Rc2 77. Kb4 b2 78. a5 b1=Q+ 79. Ka4 Kh3 80. a6 Kg3 81. Ka5 Kf3 82. a7 Ra2#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,82,82,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,83,38.72128176689148,82,0,[],[]
1749362100-5120,;1. e4 e6 2. d4 Nf6 3. e5 Ng8 4. Nf3 Ne7 5. Bd3 d6 6. O-O h6 7. c4 Nd7 8. exd6 Nf5 9. dxc7 Qe7 10. Bxf5 exf5 11. Re1 Nf6 12. Rxe7+ Bxe7 13. d5 Nxd5 14. cxd5 f4 15. Bxf4 O-O 16. d6 Rd8 17. dxe7 Rxd1+ 18. Ne1 Rxe1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,18,18,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,19,9.204110622406006,18,0,[],[]
1749362111-5293,;1. e4 d5 2. exd5 e6 3. dxe6 Qe7 4. Qe2 Bxe6 5. Nf3 Nf6 6. Nc3 Nc6 7. d4 Qd7 8. Be3 Nd5 9. Nxd5 Qxd5 10. c4 Bb4+ 11. Bd2 Qf5 12. d5 O-O-O 13. dxe6 Bxd2+ 14. Nxd2 Nd4 15. Qe4 Nc2+ 16. Kd1 Qxe4 17. exf7 Rxd2+ 18. Kxd2 Rd8+ 19. Kc3 Nxa1 20. Bd3 Rxd3+ 21. Kb4 Nc2+ 22. Kc5 Qe7+ 23. Kb5 Qb4#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,23,23,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,24,11.063377141952515,23,0,[],[]
1749362133-9754,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qf5 4. Nf3 Nh6 5. Bd3 Qh5 6. O-O g6 7. Be2 Qa5 8. d3 Nc6 9. Bd2 Qb6 10. b3 Be6 11. Be3 Qa5 12. Bd2 Bg7 13. Ne4 Qa6 14. d4 Qb6 15. Be3 O-O-O 16. d5 Qa5 17. dxc6 Rxd1 18. Rfxd1 Bxa1 19. Rxa1 Bd5 20. cxb7+ Kb8 21. Nc5 f6 22. Nd7+ Kxb7 23. Nc5+ Ka8 24. Nd7 Nf5 25. Bd2 Qa3 26. Bc1 Qa5 27. Bd2 Qa3 28. Bc1 Qd6 29. Nb6+ axb6 30. Bd3 Bxf3 31. gxf3 Kb8 32. Bxf5 Rd8 33. Be3 gxf5 34. Kg2 Qc6 35. Rc1 Rg8+ 36. Kf1 Qxf3 37. Re1 f4 38. Bd2 Qh3+ 39. Ke2 Qh5+ 40. Kd3 Qf3+ 41. Kc4 Qh3 42. Kb5 Qd7+ 43. Ka6 Qxd2 44. Rxe7 Qa5#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,44,44,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,45,21.404072523117065,44,0,[],[]
1749362158-1321,;1. e4 d5 2. exd5 e5 3. dxe6 Qe7 4. Qe2 Bxe6 5. Nf3 g6 6. Nc3 Nc6 7. d4 Bg4 8. Qxe7+ Ngxe7 9. Be2 Bf5 10. Bd3 Bxd3 11. cxd3 f6 12. O-O Nb4 13. Rd1 O-O-O 14. a3 Na6 15. Be3 g5 16. Ne4 g4 17. Nfd2 Bg7 18. Nc4 f5 19. Nc5 Nxc5 20. dxc5 Nd5 21. Rab1 f4 22. Bd2 Rhe8 23. Re1 Bd4 24. b4 h5 25. Rxe8 Rxe8 26. Re1 Rf8 27. Re4 Nc3 28. Rxd4 Ne2+ 29. Kf1 Nxd4 30. Ne5 f3 31. gxf3 Nxf3 32. Nxf3 Rxf3 33. Ke2 Kd7 34. Be3 Kc6 35. d4 a6 36. a4 Kd5 37. b5 axb5 38. axb5 h4 39. Kd3 Rh3 40. Ke2 b6 41. cxb6 cxb6 42. Kd3 Rxh2 43. Bf4 Rxf2 44. Be5 Rf3+ 45. Ke2 Ra3 46. Kf2 h3 47. Kg1 g3 48. Kh1 Ra1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,1,0,47,48,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,49,24.92049479484558,48,0,"[{'move_number': 4, 'attempted_move': 'exf7+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'exf7+' in rnb1kbnr/ppp1qppp/4P3/8/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 4"", 'attempt': 1}]",[]
1749362170-4842,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 c6 5. Nf3 Nf6 6. Bc4 e6 7. O-O Be7 8. Bg5 h6 9. Bh4 O-O 10. Qe2 Nbd7 11. Rad1 Qa5 12. Bb3 Re8 13. Ne5 Qb4 14. Nxd7 Bxd7 15. Bxf6 gxf6 16. Qh5 Bf8 17. Rd3 Rac8 18. Rg3+ Kh7 19. Qxf7+ Kh8 20. Qxf6+ Kh7 21. Qg6+ Kh8 22. Qf6+ Kh7 23. Re1 Rcd8 24. Re4 Qe7 25. Rh4 Qxf6 26. Rgh3 Qg5 27. Rxh6+ Bxh6 28. Rxh6+ Kxh6 29. Ne4 Qc1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,30,12.446111679077148,29,0,[],[]
1749362194-4233,;1. e4 Nf6 2. e5 Ne4 3. d3 Nc5 4. d4 Nca6 5. Bxa6 c5 6. Bc4 cxd4 7. Qxd4 a6 8. Nf3 Nc6 9. Qd5 e6 10. Qe4 d5 11. exd6 Qa5+ 12. Bd2 Qb6 13. Bc3 Na5 14. Bd3 Bd7 15. O-O Bc6 16. Qe2 O-O-O 17. Ne5 f6 18. Nf7 Bd5 19. Nxh8 Nc6 20. Nf7 Rxd6 21. Nxd6+ Kd8 22. Nf7+ Kc7 23. Nd2 Qc5 24. Nb3 Qb6 25. Ba5 Nxa5 26. Nxa5 Kb8 27. Nc4 Qc5 28. Ncd6 Bxd6 29. Nxd6 g5 30. Ne4 Qc6 31. Nxf6 Kc8 32. Nxd5 Qd6 33. Nf6 Qd7 34. Nxd7 Kxd7 35. Qe5 Ke8 36. Qxe6+ Kd8 37. Rfe1 Kc7 38. Qe7+ Kb8 39. Qe8+ Ka7 40. Qe7 Ka8 41. Qe8+ Ka7 42. Qe7 h6 43. Qe6 h5 44. Qe5 g4 45. Qe4 Ka8 46. Qe3 h4 47. Qe2 Ka7 48. Qe3+ Kb8 49. Qe2 h3 50. Qe3 a5 51. Qe2 Kc7 52. Qe3 hxg2 53. Qe2 b5 54. Qe3 b4 55. Qe2 Kb8 56. Qe3 Kc8 57. Qe2 a4 58. Qe3 Kc7 59. Qe2 Kb6 60. Qe3+ Kc6 61. Qe2 g3 62. Qe3 b3 63. Qe2 gxf2+ 64. Kxf2 g1=B+ 65. Kxg1 Kd7 66. Kf2 Kc7 67. Kg1 Kc8 68. Kf2 a3 69. Kg1 Kb7 70. Kf2 Ka8 71. Kg1 axb2 72. Kf2 bxa1=R 73. Kg1 Rb1 74. Kf2 Rxe1 75. Kxe1 bxa2 76. Kf2 Ka7 77. Kg3 a1=B 78. Kf4 Bc3 79. Kg3 Kb8 80. Kf2 Kb7 81. Kg3 Ba1 82. Kf2 Bd4+ 83. Kg3 Bg1 84. Kf3 Bc5 85. Kg3 Ka7 86. Kf3 Bb4 87. Kg3 Bc3 88. Kf3 Bf6 89. Kg3 Bd8 90. Kf3 Kb6,*,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,91,24.323598861694336,90,0,[],[]
1749362213-2981,;1. e4 e5 2. Nf3 d6 3. Bc4 a6 4. d3 h6 5. Nc3 Nc6 6. Be3 Nf6 7. O-O b5 8. Bb3 Be7 9. Nd5 Na5 10. Nxf6+ Bxf6 11. Bd5 c6 12. Bb3 O-O 13. c4 Bg4 14. cxb5 axb5 15. h3 Bh5 16. g4 Qc8 17. gxh5 Qxh3 18. Nh2 Be7 19. Qg4 Qxg4+ 20. Nxg4 Nxb3 21. axb3 c5 22. Rxa8 Rxa8 23. f4 exf4 24. Bxf4 Bd8 25. Bxd6 Bc7 26. Bxc7 Ra2 27. Rb1 b4 28. Bd6 Ra7 29. Bxc5 Rc7 30. Bxb4 Rc2 31. Bc3 Re2 32. b4 g6 33. hxg6 Rc2 34. gxf7+ Kf8 35. Nxh6 Rh2 36. Kxh2 Ke7 37. f8=Q+ Kxf8 38. Rf1+ Ke8 39. Rf7 Kd8 40. Ra7 Kc8 41. Nf5 Kd8 42. Nd6,1/2-1/2,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,1/2,1/2,0,0,42,42,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,42,18.416494369506836,42,0,[],[]
1749362253-7417,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 e6 5. Nf3 Bb4 6. Bd2 c6 7. a3 Be7 8. Bd3 Nd7 9. O-O h5 10. h3 g5 11. Ne5 Nf8 12. Be3 Qc7 13. Qf3 f6 14. Nc4 f5 15. Ne5 Bd7 16. Nxd7 Qxd7 17. Rad1 Ng6 18. Bc4 f4 19. Bc1 Nf6 20. Rfe1 Nd5 21. Nxd5 cxd5 22. Bd3 Nf8 23. c4 Rd8 24. cxd5 Qxd5 25. Be4 Qd6 26. Bxb7 Kf7 27. Be4 Bf6 28. d5 e5 29. Bf5 Ng6 30. Be6+ Kg7 31. Qb3 g4 32. hxg4 Rb8 33. Qa2 Nh4 34. gxh5 Nf3+ 35. gxf3 Rxh5 36. Kf1 Bd8 37. Ke2 Qa6+ 38. Kd2 Rh2 39. Re2 Ba5+ 40. Kc2 Qxe2+ 41. Kb1 Qxd1 42. Qc4 Rh1 43. Qc2 Qxc1+ 44. Qxc1 Rxc1+ 45. Kxc1 Rh8 46. Kc2 Bd8 47. Kd3 Rh1 48. Ke4 Rd1 49. Kxe5 Rf1 50. Kxf4 Bb6 51. Ke4 Ra1 52. f4 Rc1 53. f5 Bc5 54. f6+ Kg6 55. f7 Bd6 56. f4 Kg7 57. f5 Rd1 58. Kf3 Kf8 59. Kg4 Re1 60. Kg5 Re2 61. Kf6 Rxb2 62. Kg6 Be5 63. Kg5 Bd6 64. Kf6 Be7+ 65. Kg6 Rg2+ 66. Kh5 Bxa3 67. Kh4 Rf2 68. Kg3 Rc2 69. Kf3 a5 70. Ke4 Rh2 71. Ke5 Rh4 72. Kf6 Bd6 73. Kg6 Rd4 74. Kf6 Re4 75. Kg6 a4 76. Kf6 a3 77. Kg6 Rb4 78. Kf6 a2 79. Kg6 a1=Q 80.,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,5,0,79,80,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 0,80,40.111469984054565,80,0,"[{'move_number': 80, 'attempted_move': 'Kf6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kf6' in 5k2/5P2/3bB1K1/3P1P2/1r6/8/8/q7 w - - 0 80"", 'attempt': 1}, {'move_number': 80, 'attempted_move': 'Kf6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kf6' in 5k2/5P2/3bB1K1/3P1P2/1r6/8/8/q7 w - - 0 80"", 'attempt': 2}, {'move_number': 80, 'attempted_move': 'Kf6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kf6' in 5k2/5P2/3bB1K1/3P1P2/1r6/8/8/q7 w - - 0 80"", 'attempt': 3}, {'move_number': 80, 'attempted_move': 'Kf6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kf6' in 5k2/5P2/3bB1K1/3P1P2/1r6/8/8/q7 w - - 0 80"", 'attempt': 4}, {'move_number': 80, 'attempted_move': 'Kf6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kf6' in 5k2/5P2/3bB1K1/3P1P2/1r6/8/8/q7 w - - 0 80"", 'attempt': 5}]",[]
1749362265-4002,;1. e4 d5 2. exd5 e6 3. dxe6 f5 4. Nf3 Qe7 5. Bc4 Bd7 6. O-O Bxe6 7. Bxe6 Qxe6 8. Re1 Qe7 9. Rxe7+ Nxe7 10. Qe2 Nc6 11. Nc3 h6 12. d3 Kd8 13. Bf4 a6 14. Re1 g6 15. Ne5 Nd4 16. Qd2 Bg7 17. Nf7+ Ke8 18. Nxh8 Kd7 19. Nxg6 Nxg6 20. Bxh6 Ne6 21. Bxg7 Nd8 22. Bf6 Ne6 23. Be5 b5 24. Nd5 Nxe5 25. Rxe5 f4 26. Nxf4 Re8 27. Nxe6 Kc8 28. Nc5 Rxe5 29. Qc3 a5 30. Qxe5 c6 31. Qe7 a4 32. Qb7+ Kd8 33. Qd7+,1-0,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,1,0,0,0,33,33,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,33,12.23779821395874,33,0,[],[]
1749362284-2077,;1. e4 e6 2. d4 b6 3. Nf3 Be7 4. Bd3 d6 5. O-O Bb7 6. c4 Nd7 7. Nc3 e5 8. d5 a6 9. b4 a5 10. b5 Bc8 11. a4 h6 12. Be3 Bg5 13. Qd2 Bxe3 14. Qxe3 Ngf6 15. Nh4 Nh5 16. Nf5 Qf6 17. Be2 Nf4 18. g3 Nxe2+ 19. Nxe2 h5 20. f4 g6 21. fxe5 Qxe5 22. Nf4 gxf5 23. exf5 Qxe3+ 24. Kg2 Qe4+ 25. Kg1 Qd4+ 26. Kg2 Qxc4 27. Rae1+ Ne5 28. Ne6 Qa2+ 29. Rf2 Qxd5+ 30. Kg1 Ra7 31. Ng7+ Kf8 32. Nxh5 Rxh5 33. Rxe5 dxe5 34. Rf1 Bb7 35. Rf2 Qd1+ 36. Rf1 Qxf1+ 37. Kxf1 Rxh2 38. Kg1 Rg2+ 39. Kf1 Ra2 40. Ke1 Rg2 41. Kf1 c5 42. Ke1 Bf3 43. Kf1 Ra2 44. Ke1 Rd7 45. Kf1 f6 46. Ke1 Rg2 47. Kf1 Rd1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,47,47,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,48,18.386454343795776,47,0,[],[]
1749362331-6586,;1. e4 Nf6 2. e5 Nd5 3. d4 c5 4. c4 Nb6 5. d5 d6 6. exd6 e6 7. dxe6 fxe6 8. Nf3 Qxd6 9. Qxd6 Bxd6 10. Be2 O-O 11. O-O Nc6 12. Nc3 Bc7 13. Be3 Bd6 14. Ne4 Nd4 15. Nxd6 Nxe2+ 16. Kh1 Bd7 17. Nxb7 Nxc4 18. Nxc5 Be8 19. Nxe6 Rf5 20. Nc7 Nxe3 21. Nxa8 Nc2 22. Rad1 Bh5 23. Rd8+ Rf8 24. Rxf8+ Kxf8 25. Nc7 g5 26. Nxg5 Nf4 27. Nxh7+ Kf7 28. Ng5+ Ke7 29. Ne4 Be2 30. Re1 Nxe1 31. g3 Bf3+ 32. Kg1 Bxe4 33. gxf4 Bc6 34. Kf1 Nd3 35. Ke2 Nc1+ 36. Kd2 Nxa2 37. Kc2 Be4+ 38. Kb3 Bb1 39. Nb5 Nc1+ 40. Kc3 a5 41. Nd4 Na2+ 42. Kb3 Kd6 43. Nc2 Nc1+ 44. Kc3 Ke6 45. Ne3 Kd6 46. Nc4+ Kc7 47. Nxa5 Ne2+ 48. Kd2 Nxf4 49. Ke3 Nd5+ 50. Kd4 Nb6 51. Kc5 Na4+ 52. Kb4 Bc2 53. Nc4 Kb7 54. Nd6+ Kc7 55. Ne8+ Kd8 56. Nf6 Ke7 57. Nd5+ Ke6 58. Nc3 Nb6 59. Kc5 Nc8 60. Kc6 Nd6 61. Kc7 Bd3 62. Kc6 Ne8 63. Kc5 Nf6 64. Kd4 Bf1 65. Ke3 Ba6 66. Kf4 Ne8 67. Kg5 Bc8 68. Kg6 Bb7 69. Kg5 Ke7 70. Kf4 Nd6 71. Ke3 Ke6 72. Kd4 Ba8 73. Kc5 Nf5 74. Kb6 Bg2 75. Kc7 Ke5 76. Kd7 Bf3 77. Ke8 Nd6+ 78. Ke7 Nc8+ 79. Kf7 Na7 80. Kg6 Nc8 81. Kg5 Nb6 82. Kh4 Nd7 83. Kg3 Ba8 84. Kg4 Ke6 85. Kg3 Kf6 86. Kf4 Nf8 87. Ke3 Ng6 88. Kd4 Nh4 89. Kc5 Nf3 90. Kb6 Ke7,*,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0.5,0.5,4,0,88,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,91,47.350319623947144,90,0,"[{'move_number': 39, 'attempted_move': 'Kxa2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxa2' in 8/p1N1k3/8/8/5P2/1K6/nP3P1P/1b6 w - - 4 39"", 'attempt': 1}, {'move_number': 39, 'attempted_move': 'Kxa2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxa2' in 8/p1N1k3/8/8/5P2/1K6/nP3P1P/1b6 w - - 4 39"", 'attempt': 2}, {'move_number': 39, 'attempted_move': 'Kxa2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxa2' in 8/p1N1k3/8/8/5P2/1K6/nP3P1P/1b6 w - - 4 39"", 'attempt': 3}, {'move_number': 43, 'attempted_move': 'Kxa2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kxa2' in 8/8/3k4/p7/3N1P2/1K6/nP3P1P/1b6 w - - 4 43"", 'attempt': 1}]",[]
1749362343-7636,;1. e4 d5 2. exd5 e5 3. dxe6 Bxe6 4. Nf3 Bd6 5. Be2 Qf6 6. O-O Nc6 7. d4 O-O-O 8. c3 Kb8 9. Bg5 Qg6 10. Bxd8 Nh6 11. Bg5 Bd5 12. Bxh6 f5 13. Be3 Qe6 14. Nbd2 h6 15. c4 Bxf3 16. Bxf3 Rc8 17. d5 Qe5 18. g3 Nd4 19. Bxd4 Qe8 20. Bxg7 Qg6 21. Bd4 Bb4 22. a3 Bd6 23. b4 Re8 24. c5 Be7 25. Bh5 Rg8 26. Bxg6 Rxg6 27. Qh5 Rd6 28. cxd6 Bd8 29. Qxh6 b5 30. Qh8 cxd6 31. Qxd8+ Kb7 32. Qxd6 a5 33. Qc6+ Kb8 34. Be5+ Ka7 35. Qc7+ Ka6 36. Qxa5+ Kb7 37. Qc7+ Ka8 38. Qc8+ Ka7 39. Qc7+ Ka8 40. Qc8+ Ka7 41. Qc7+ Ka8 42. Qc8+ Ka7 43. Qc7+ Ka8 44. Qc8+ Ka7 45. Qc7+ Ka8,1/2-1/2,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,1/2,1/2,0,0,45,45,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,46,12.367013692855835,45,0,[],[]
1749362360-3301,;1. e4 d5 2. exd5 e5 3. dxe6 Bxe6 4. Nf3 Bd6 5. Be2 Nf6 6. O-O O-O 7. d4 Re8 8. c4 Bg4 9. Nc3 h6 10. h3 Bh5 11. Be3 Nbd7 12. Qd2 c5 13. d5 Ne4 14. Nxe4 Rxe4 15. Bd3 Bxf3 16. gxf3 Rh4 17. Kg2 b5 18. b3 Ne5 19. Be4 Qf6 20. Rg1 bxc4 21. bxc4 Rxe4 22. fxe4 Qf3+ 23. Kf1 Qxh3+ 24. Ke2 Qh5+ 25. Kf1 Nf3 26. Qe2 Qh3+ 27. Rg2 Qh1+ 28. Rg1 Qh3+ 29. Rg2 Qh1+ 30. Rg1 Qxg1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,31,16.4322452545166,30,0,[],[]
1749362366-3688,;1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Nd4 Nf6 5. Nc3 c6 6. dxc6 Bc5 7. Nb3 Bxf2+ 8. Kxf2 Ng4+ 9. Kg1 Qb6+ 10. d4 exd3+ 11.,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,5,0,10,11,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 0,11,5.774357318878174,11,0,"[{'move_number': 11, 'attempted_move': 'Qd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd4' in rnb1k2r/pp3ppp/1qP5/8/6n1/1NNp4/PPP3PP/R1BQ1BKR w kq - 0 11"", 'attempt': 1}, {'move_number': 11, 'attempted_move': 'Qd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd4' in rnb1k2r/pp3ppp/1qP5/8/6n1/1NNp4/PPP3PP/R1BQ1BKR w kq - 0 11"", 'attempt': 2}, {'move_number': 11, 'attempted_move': 'Qd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd4' in rnb1k2r/pp3ppp/1qP5/8/6n1/1NNp4/PPP3PP/R1BQ1BKR w kq - 0 11"", 'attempt': 3}, {'move_number': 11, 'attempted_move': 'Qd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd4' in rnb1k2r/pp3ppp/1qP5/8/6n1/1NNp4/PPP3PP/R1BQ1BKR w kq - 0 11"", 'attempt': 4}, {'move_number': 11, 'attempted_move': 'Qd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qd4' in rnb1k2r/pp3ppp/1qP5/8/6n1/1NNp4/PPP3PP/R1BQ1BKR w kq - 0 11"", 'attempt': 5}]",[]
1749362380-4202,;1. e4 e6 2. d4 c5 3. d5 Nf6 4. Nc3 exd5 5. exd5 d6 6. Bb5+ Nfd7 7. Nf3 Be7 8. O-O O-O 9. Re1 a6 10. Bd3 Nf6 11. Bg5 b5 12. Bxf6 Bxf6 13. Ne4 Bxb2 14. Rb1 f5 15. Neg5 Bc3 16. Re2 c4 17. Bxc4 bxc4 18. Rb6 Bf6 19. Ne6 Qxb6 20. Nxf8 Kxf8 21. Qe1 Kg8 22. Re8+ Kf7 23. Rxc8 Be5 24. Nxe5+ dxe5 25. Qxe5 Qb1+ 26. Qe1 Qxe1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,26,26,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,27,14.237569093704224,26,0,[],[]
1749362395-6326,;1. e4 e5 2. Nf3 d6 3. Bc4 Be7 4. d4 Nd7 5. dxe5 Nxe5 6. Nxe5 Nf6 7. Nxf7 Qd7 8. Nxh8 Qa4 9. Bf7+ Kd7 10. Nc3 Qa5 11. O-O c6 12. Bf4 Kc7 13. e5 dxe5 14. Bxe5+ Qxe5 15. Re1 Qc5 16. Qe2 Bd6 17. Ne4 Nxe4 18. Qxe4 Qf5 19. Qxf5 Bxf5 20. Rad1 Bd7 21. Be6 Re8 22. Bxd7 Rd8 23. Bg4 Rxh8 24. Re6 h5 25. Rexd6 hxg4 26. Rd7+ Kb8 27. Rxg7 b5 28. Rdd7 Re8 29. Rb7+ Ka8 30. Rxa7+ Kb8 31. Rgb7+ Kc8 32. Rc7+ Kd8 33. Rd7+ Kc8 34. Rac7+ Kb8 35. Rxc6 Re1#,0-1,adam_lichess_8layers.pt,Stockfish 0,,600000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 0,36,15.462207317352295,35,0,[],[]
